"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2001-12","Dec-2001","PC","Percentage","0","Units",,,1.0169491525424,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2002-01","Jan-2002","PC","Percentage","0","Units",,,-0.559284116331091,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2002-02","Feb-2002","PC","Percentage","0","Units",,,1.23734533183351,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2002-03","Mar-2002","PC","Percentage","0","Units",,,0.444444444444438,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2002-04","Apr-2002","PC","Percentage","0","Units",,,-0.11061946902655,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2002-05","May-2002","PC","Percentage","0","Units",,,3.98671096345515,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2002-06","Jun-2002","PC","Percentage","0","Units",,,-1.17145899893505,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2002-07","Jul-2002","PC","Percentage","0","Units",,,0.754310344827606,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2002-08","Aug-2002","PC","Percentage","0","Units",,,0.42780748663101,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2002-09","Sep-2002","PC","Percentage","0","Units",,,0.638977635782766,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2002-10","Oct-2002","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2002-11","Nov-2002","PC","Percentage","0","Units",,,-0.105820105820129,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2002-12","Dec-2002","PC","Percentage","0","Units",,,-0.105932203389832,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2003-01","Jan-2003","PC","Percentage","0","Units",,,1.37857900318133,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2003-02","Feb-2003","PC","Percentage","0","Units",,,-0.427807486631019,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2003-03","Mar-2003","PC","Percentage","0","Units",,,0.751879699248098,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2003-04","Apr-2003","PC","Percentage","0","Units",,,-1.38592750533046,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2003-05","May-2003","PC","Percentage","0","Units",,,1.29729729729731,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2003-06","Jun-2003","PC","Percentage","0","Units",,,-0.853788687299921,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2003-07","Jul-2003","PC","Percentage","0","Units",,,0.430570505920348,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2003-08","Aug-2003","PC","Percentage","0","Units",,,-0.964630225080355,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2003-09","Sep-2003","PC","Percentage","0","Units",,,3.03030303030303,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2003-10","Oct-2003","PC","Percentage","0","Units",,,1.15546218487393,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2003-11","Nov-2003","PC","Percentage","0","Units",,,0.207684319833844,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2003-12","Dec-2003","PC","Percentage","0","Units",,,-0.310880829015541,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2004-01","Jan-2004","PC","Percentage","0","Units",,,1.76715176715179,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2004-02","Feb-2004","PC","Percentage","0","Units",,,-0.306435137895809,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2004-03","Mar-2004","PC","Percentage","0","Units",,,-0.512295081967222,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2004-04","Apr-2004","PC","Percentage","0","Units",,,1.75077239958805,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2004-05","May-2004","PC","Percentage","0","Units",,,0.101214574898791,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2004-06","Jun-2004","PC","Percentage","0","Units",,,0.30333670374115,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2004-07","Jul-2004","PC","Percentage","0","Units",,,1.41129032258065,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2004-08","Aug-2004","PC","Percentage","0","Units",,,-1.39165009940358,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2004-09","Sep-2004","PC","Percentage","0","Units",,,0.302419354838707,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2004-10","Oct-2004","PC","Percentage","0","Units",,,-1.90954773869346,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2004-11","Nov-2004","PC","Percentage","0","Units",,,1.2295081967213,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2004-12","Dec-2004","PC","Percentage","0","Units",,,-1.31578947368423,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2005-01","Jan-2005","PC","Percentage","0","Units",,,2.35897435897437,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2005-02","Feb-2005","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2005-03","Mar-2005","PC","Percentage","0","Units",,,0.300601202404786,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2005-04","Apr-2005","PC","Percentage","0","Units",,,0.399600399600423,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2005-05","May-2005","PC","Percentage","0","Units",,,-0.796019900497518,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2005-06","Jun-2005","PC","Percentage","0","Units",,,0.40120361083248,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2005-07","Jul-2005","PC","Percentage","0","Units",,,-0.599400599400574,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2005-08","Aug-2005","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2005-09","Sep-2005","PC","Percentage","0","Units",,,0.804020100502498,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2005-10","Oct-2005","PC","Percentage","0","Units",,,-0.897308075772653,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2005-11","Nov-2005","PC","Percentage","0","Units",,,2.01207243460762,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2005-12","Dec-2005","PC","Percentage","0","Units",,,0.394477317554264,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2006-01","Jan-2006","PC","Percentage","0","Units",,,0.29469548133593,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2006-02","Feb-2006","PC","Percentage","0","Units",,,-0.195886385896172,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2006-03","Mar-2006","PC","Percentage","0","Units",,,0.686947988223729,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2006-04","Apr-2006","PC","Percentage","0","Units",,,1.85185185185184,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2006-05","May-2006","PC","Percentage","0","Units",,,-1.53110047846885,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2006-06","Jun-2006","PC","Percentage","0","Units",,,1.36054421768704,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2006-07","Jul-2006","PC","Percentage","0","Units",,,0.383509108341346,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2006-08","Aug-2006","PC","Percentage","0","Units",,,0.286532951289396,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2006-09","Sep-2006","PC","Percentage","0","Units",,,-0.0952380952380814,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2006-10","Oct-2006","PC","Percentage","0","Units",,,0.381315538608182,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2006-11","Nov-2006","PC","Percentage","0","Units",,,0.94966761633428,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2006-12","Dec-2006","PC","Percentage","0","Units",,,0.0940733772342482,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2007-01","Jan-2007","PC","Percentage","0","Units",,,-1.03383458646617,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2007-02","Feb-2007","PC","Percentage","0","Units",,,0.569800569800584,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2007-03","Mar-2007","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2007-04","Apr-2007","PC","Percentage","0","Units",,,-0.283286118980167,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2007-05","May-2007","PC","Percentage","0","Units",,,1.13636363636363,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2007-06","Jun-2007","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2007-07","Jul-2007","PC","Percentage","0","Units",,,0.0936329588015036,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2007-08","Aug-2007","PC","Percentage","0","Units",,,2.52572497661363,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2007-09","Sep-2007","PC","Percentage","0","Units",,,-1.45985401459851,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2007-10","Oct-2007","PC","Percentage","0","Units",,,1.29629629629628,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2007-11","Nov-2007","PC","Percentage","0","Units",,,-1.0054844606947,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2007-12","Dec-2007","PC","Percentage","0","Units",,,0.554016620498628,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2008-01","Jan-2008","PC","Percentage","0","Units",,,0.679276065386412,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2008-02","Feb-2008","PC","Percentage","0","Units",,,0.258397932816544,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2008-03","Mar-2008","PC","Percentage","0","Units",,,-1.03092783505154,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2008-04","Apr-2008","PC","Percentage","0","Units",,,-0.434027777777808,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2008-05","May-2008","PC","Percentage","0","Units",,,0.523103748910215,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2008-06","Jun-2008","PC","Percentage","0","Units",,,-2.68863833477884,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2008-07","Jul-2008","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2008-08","Aug-2008","PC","Percentage","0","Units",,,-3.6541889483066,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2008-09","Sep-2008","PC","Percentage","0","Units",,,1.29509713228494,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2008-10","Oct-2008","PC","Percentage","0","Units",,,-2.19178082191783,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2008-11","Nov-2008","PC","Percentage","0","Units",,,-6.44257703081232,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2008-12","Dec-2008","PC","Percentage","0","Units",,,-8.08383233532936,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2009-01","Jan-2009","PC","Percentage","0","Units",,,-8.03474484256242,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2009-02","Feb-2009","PC","Percentage","0","Units",,,-8.38252656434476,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2009-03","Mar-2009","PC","Percentage","0","Units",,,0.902061855670114,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2009-04","Apr-2009","PC","Percentage","0","Units",,,4.34227330779056,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2009-05","May-2009","PC","Percentage","0","Units",,,3.671970624235,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2009-06","Jun-2009","PC","Percentage","0","Units",,,1.65289256198348,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2009-07","Jul-2009","PC","Percentage","0","Units",,,1.16144018583042,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2009-08","Aug-2009","PC","Percentage","0","Units",,,1.49253731343284,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2009-09","Sep-2009","PC","Percentage","0","Units",,,3.05429864253392,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2009-10","Oct-2009","PC","Percentage","0","Units",,,2.74423710208562,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2009-11","Nov-2009","PC","Percentage","0","Units",,,2.02991452991455,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2009-12","Dec-2009","PC","Percentage","0","Units",,,0.837696335078523,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2010-01","Jan-2010","PC","Percentage","0","Units",,,2.28452751817237,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2010-02","Feb-2010","PC","Percentage","0","Units",,,0.30456852791879,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2010-03","Mar-2010","PC","Percentage","0","Units",,,0.303643724696364,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2010-04","Apr-2010","PC","Percentage","0","Units",,,1.21089808274467,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2010-05","May-2010","PC","Percentage","0","Units",,,-0.398803589232271,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2010-06","Jun-2010","PC","Percentage","0","Units",,,-0.600600600600617,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2010-07","Jul-2010","PC","Percentage","0","Units",,,1.20845921450152,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2010-08","Aug-2010","PC","Percentage","0","Units",,,0.497512437810937,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2010-09","Sep-2010","PC","Percentage","0","Units",,,1.28712871287128,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2010-10","Oct-2010","PC","Percentage","0","Units",,,-2.83479960899313,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2010-11","Nov-2010","PC","Percentage","0","Units",,,1.71026156941646,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2010-12","Dec-2010","PC","Percentage","0","Units",,,0.296735905044518,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2011-01","Jan-2011","PC","Percentage","0","Units",,,0.69033530571994,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2011-02","Feb-2011","PC","Percentage","0","Units",,,0.39177277179235,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2011-03","Mar-2011","PC","Percentage","0","Units",,,-15.8048780487805,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2011-04","Apr-2011","PC","Percentage","0","Units",,,1.85399768250291,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2011-05","May-2011","PC","Percentage","0","Units",,,6.59840728100113,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2011-06","Jun-2011","PC","Percentage","0","Units",,,4.05549626467448,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2011-07","Jul-2011","PC","Percentage","0","Units",,,0.923076923076948,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2011-08","Aug-2011","PC","Percentage","0","Units",,,1.52439024390244,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2011-09","Sep-2011","PC","Percentage","0","Units",,,-0.600600600600617,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2011-10","Oct-2011","PC","Percentage","0","Units",,,1.6112789526687,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2011-11","Nov-2011","PC","Percentage","0","Units",,,-1.98216055500497,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2011-12","Dec-2011","PC","Percentage","0","Units",,,2.0222446916077,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2012-01","Jan-2012","PC","Percentage","0","Units",,,0.29732408325073,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2012-02","Feb-2012","PC","Percentage","0","Units",,,-0.197628458498029,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2012-03","Mar-2012","PC","Percentage","0","Units",,,-0.198019801980203,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2012-04","Apr-2012","PC","Percentage","0","Units",,,-0.49603174603176,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2012-05","May-2012","PC","Percentage","0","Units",,,-1.79461615154535,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2012-06","Jun-2012","PC","Percentage","0","Units",,,-0.710659898477155,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2012-07","Jul-2012","PC","Percentage","0","Units",,,-0.511247443762784,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2012-08","Aug-2012","PC","Percentage","0","Units",,,-1.23329907502569,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2012-09","Sep-2012","PC","Percentage","0","Units",,,-2.18522372528615,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2012-10","Oct-2012","PC","Percentage","0","Units",,,0.319148936170198,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2012-11","Nov-2012","PC","Percentage","0","Units",,,-0.742311770943794,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2012-12","Dec-2012","PC","Percentage","0","Units",,,1.3888888888889,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2013-01","Jan-2013","PC","Percentage","0","Units",,,-2.06715408063236,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2013-02","Feb-2013","PC","Percentage","0","Units",,,1.67714884696016,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2013-03","Mar-2013","PC","Percentage","0","Units",,,0.927835051546404,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2013-04","Apr-2013","PC","Percentage","0","Units",,,0.204290091930533,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2013-05","May-2013","PC","Percentage","0","Units",,,1.52905198776758,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2013-06","Jun-2013","PC","Percentage","0","Units",,,-1.00401606425703,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2013-07","Jul-2013","PC","Percentage","0","Units",,,1.52129817444219,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2013-08","Aug-2013","PC","Percentage","0","Units",,,0.299700299700304,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2013-09","Sep-2013","PC","Percentage","0","Units",,,0.796812749003995,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2013-10","Oct-2013","PC","Percentage","0","Units",,,0.29644268774704,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2013-11","Nov-2013","PC","Percentage","0","Units",,,0.394088669950744,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2013-12","Dec-2013","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2014-01","Jan-2014","PC","Percentage","0","Units",,,1.6683022571148,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2014-02","Feb-2014","PC","Percentage","0","Units",,,-0.675675675675663,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2014-03","Mar-2014","PC","Percentage","0","Units",,,1.36054421768705,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2014-04","Apr-2014","PC","Percentage","0","Units",,,-4.31447746883987,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2014-05","May-2014","PC","Percentage","0","Units",,,2.10420841683368,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2014-06","Jun-2014","PC","Percentage","0","Units",,,-1.27576054955841,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2014-07","Jul-2014","PC","Percentage","0","Units",,,-0.198807157057657,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2014-08","Aug-2014","PC","Percentage","0","Units",,,-0.896414342629483,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2014-09","Sep-2014","PC","Percentage","0","Units",,,1.10552763819096,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2014-10","Oct-2014","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2014-11","Nov-2014","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2014-12","Dec-2014","PC","Percentage","0","Units",,,-0.397614314115314,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,2.49500998003993,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,-2.82375851996106,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,-0.501002004008012,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,0.402819738167164,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,0,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,0.802407221665017,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,-0.0995024875622125,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,-1.59362549800797,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,1.72064777327938,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,0.0995024875621683,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,-0.596421471172959,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,-1.9,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,2.24260958205912,,
"PRINTO01","Industrial production, s.a.","JPN","Japan","GP","Growth previous period","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,-0.797607178464606,,
