"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1984-06","Jun-1984","IDX","Index","0","Units","2015_100","2015=100",15.58388,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1984-07","Jul-1984","IDX","Index","0","Units","2015_100","2015=100",15.70996,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1984-08","Aug-1984","IDX","Index","0","Units","2015_100","2015=100",15.6863,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1984-09","Sep-1984","IDX","Index","0","Units","2015_100","2015=100",15.96127,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1984-10","Oct-1984","IDX","Index","0","Units","2015_100","2015=100",15.91232,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1984-11","Nov-1984","IDX","Index","0","Units","2015_100","2015=100",16.00544,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1984-12","Dec-1984","IDX","Index","0","Units","2015_100","2015=100",16.20132,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1985-01","Jan-1985","IDX","Index","0","Units","2015_100","2015=100",16.27366,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1985-02","Feb-1985","IDX","Index","0","Units","2015_100","2015=100",16.28187,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1985-03","Mar-1985","IDX","Index","0","Units","2015_100","2015=100",16.52019,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1985-04","Apr-1985","IDX","Index","0","Units","2015_100","2015=100",16.21821,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1985-05","May-1985","IDX","Index","0","Units","2015_100","2015=100",16.24541,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1985-06","Jun-1985","IDX","Index","0","Units","2015_100","2015=100",16.3804,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1985-07","Jul-1985","IDX","Index","0","Units","2015_100","2015=100",16.44801,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1985-08","Aug-1985","IDX","Index","0","Units","2015_100","2015=100",16.46798,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1985-09","Sep-1985","IDX","Index","0","Units","2015_100","2015=100",16.67224,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1985-10","Oct-1985","IDX","Index","0","Units","2015_100","2015=100",16.67746,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1985-11","Nov-1985","IDX","Index","0","Units","2015_100","2015=100",16.70207,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1985-12","Dec-1985","IDX","Index","0","Units","2015_100","2015=100",16.99934,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1986-01","Jan-1986","IDX","Index","0","Units","2015_100","2015=100",16.99356,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1986-02","Feb-1986","IDX","Index","0","Units","2015_100","2015=100",16.91409,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1986-03","Mar-1986","IDX","Index","0","Units","2015_100","2015=100",17.12376,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1986-04","Apr-1986","IDX","Index","0","Units","2015_100","2015=100",17.21474,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1986-05","May-1986","IDX","Index","0","Units","2015_100","2015=100",17.29346,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1986-06","Jun-1986","IDX","Index","0","Units","2015_100","2015=100",17.57562,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1986-07","Jul-1986","IDX","Index","0","Units","2015_100","2015=100",17.66054,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1986-08","Aug-1986","IDX","Index","0","Units","2015_100","2015=100",17.85775,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1986-09","Sep-1986","IDX","Index","0","Units","2015_100","2015=100",17.97336,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1986-10","Oct-1986","IDX","Index","0","Units","2015_100","2015=100",18.12958,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1986-11","Nov-1986","IDX","Index","0","Units","2015_100","2015=100",18.37508,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1986-12","Dec-1986","IDX","Index","0","Units","2015_100","2015=100",18.48171,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1987-01","Jan-1987","IDX","Index","0","Units","2015_100","2015=100",18.6469,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1987-02","Feb-1987","IDX","Index","0","Units","2015_100","2015=100",18.7313,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1987-03","Mar-1987","IDX","Index","0","Units","2015_100","2015=100",18.79396,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1987-04","Apr-1987","IDX","Index","0","Units","2015_100","2015=100",19.07209,,
