"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1993-12","Dec-1993","NATUSD","National currency per US dollar","0","Units",,,109.694,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1994-01","Jan-1994","NATUSD","National currency per US dollar","0","Units",,,111.5386,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1994-02","Feb-1994","NATUSD","National currency per US dollar","0","Units",,,106.1584,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1994-03","Mar-1994","NATUSD","National currency per US dollar","0","Units",,,105.1214,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1994-04","Apr-1994","NATUSD","National currency per US dollar","0","Units",,,103.484,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1994-05","May-1994","NATUSD","National currency per US dollar","0","Units",,,103.9953,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1994-06","Jun-1994","NATUSD","National currency per US dollar","0","Units",,,102.69,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1994-07","Jul-1994","NATUSD","National currency per US dollar","0","Units",,,98.54285,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1994-08","Aug-1994","NATUSD","National currency per US dollar","0","Units",,,99.85826,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","1994-09","Sep-1994","NATUSD","National currency per US dollar","0","Units",,,98.793,,
